,text,latitude,longitude,categoriaRotulo,Bairro
1209,"Roubaram meu celular ,mas fora isso foi gostosinho",-23.6670154,-46.6484235,Roubo,JABAQUARA
1210,Roubaram a porra do meu celular,-23.6878968,-46.6471694,Roubo,CIDADE ADEMAR
1211,Gente roubaram meu irmão levaram o celular dele,-23.6758068,-46.7890901,Roubo,CAPAO REDONDO
1212,Quase roubaram meu celular de novo hihihihihi.,-23.54739894,-46.64551134,Roubo,REPUBLICA
1213,Eu to triste ate agr pq roubaram meu celular,-23.46802713,-46.60796361,Roubo,TUCURUVI
1214,"@iaesafa roubaram meu celular, mas consegui de volta, amanha te explico rafa",-23.66633325,-46.6941316,Roubo,CAMPO GRANDE
1215,Roubaram o meu celular!!! to puta e me deltem do bbm,-23.54970323,-46.65143443,Roubo,CONSOLACAO
1216,Mano meu celular não tá valendo mais nada. roubaram minha blusa da escola e deixaram o celular... kkkkkkkkk pqp tá foda em,-23.4749618,-46.7567645,Roubo,SAO DOMINGOS
1217,@cacau_v2 roubaram meu celular ammg,-23.6805355,-46.7658313,Roubo,JARDIM ANGELA
1218,@toonjunior roubaram meu celular :-(,-23.5549917,-46.6487144,Roubo,BELA VISTA
1219,"Ontem, 21 de dezembro de 2014 fui vítima pela primeira vez de um crime de ódio, agressões com teor… http://t.co/2ojlkedd8m",-23.51817119,-46.42732554,Agressão,VILA CURUCA
1220,"Roubo hoje bradesco agência 0461 n. sra. do sabara
dias difíceis de muita violência e perigo, infelizmente 😢😢 em em algum lugar por ai https://t.co/7czyqlkimf",-23.55,-46.6333,Roubo,SE
1221,Roubo de carro termina em tiroteio entre pms e assaltantes no rio https://t.co/vqryw5xnlc #sdv via @exame https://t.co/hnnsvc7clc,-23.4932374,-46.6271061,Roubo,SANTANA
1222,"""@g1: polícia prende jovem que combinou roubo de carro pelo whatsapp http://t.co/u6wnxyu6xn #g1 http://t.co/aatx65ycjc"" desde qnd isso é wpp",-23.5890319,-46.7801497,Roubo,RAPOSO TAVARES
1223,"Legal, acabo de escapar d um roubo de celular. moleque passou por mim de bicicleta no maior gás, quase levou meu braço",-23.54856141,-46.64278967,Roubo,REPUBLICA
1224,"Ai teve roubo, tiroteio as polícias fecha a rua e ainda tem aula nossa ngm merece #votedemilovato",-23.4926199,-46.5737165,Roubo,VILA MEDEIROS
1225,"“@g1: 'agi por impulso', diz mulher que reagiu a roubo http://t.co/6ihldet7cq #g1 http://t.co/zopwdzfhpr” o tipo de coisa q me vejo fazendo",-23.53507397,-46.68093347,Roubo,PERDIZES
1226,“@jornaloglobo: homem é amarrado após tentativa de roubo. http://t.co/1rjrnygj41 http://t.co/ca0rhirzp7” muito boa essa técnica de amarrar 👌,-23.61495738,-46.66370528,Roubo,MOEMA
1227,Professor universitário preso por tentativa de roubo fala sobre vício http://t.co/tyhtkbjr,-23.5028831,-46.626388,Roubo,SANTANA
1228,Minha cunhada mais um vitima de roubo de carro aqui em sao paulo...,-23.5586123,-46.64205433,Roubo,BELA VISTA
1229,E o manual de conduta deles? “@folha_cotidiano: vítima é agredida durante tentativa de roubo a casa na zona leste. http://t.co/57b4m5lp”,-23.54152787,-46.67430173,Roubo,PERDIZES
1230,Rastreador de celular leva à prisão de suspeito de roubo em boate em sp http://t.co/tunzqkzy,-23.5489433,-46.6388182,Roubo,REPUBLICA
1231,"Roubo na julian marcuir do arouche... portas de vidro quebradas, policia e a loja praticamente limpa...",-23.54145258,-46.64516831,Roubo,REPUBLICA
1232,Egaylity : #egaylity -  homossexual é vítima de tentativa de homicídio - a vítima identificada como alessandro… https://t.co/hpr9lrx3ee,-23.4922664,-46.66113496,Homicídio,CASA VERDE
1233,Egaylity : #egaylity -  homossexual é assassinado com tiro na cabeça em bairro de guarabira - mais uma homicídio… https://t.co/l0wnwzfgmw,-23.4922664,-46.66113496,Assalto,CASA VERDE
1234,Egaylity : #egaylity -  homossexual é esfaqueado em tentativa de homicídio no induberaba - polícia militar… https://t.co/b1rpquzie6,-23.4922664,-46.66113496,Outros,CASA VERDE
1235,Tentativa de assalto. sem sucesso o carro era blindado. #baixadamilgrau em pega nois ladrao https://t.co/bmw8zqlb1a,-23.55,-46.6333,Assalto,SE
1236,"@paolabossolan eu também! hahaha. foi tentativa de assalto, mas a vítima era chefe de investigação da polícia civil e reagiu. entrou em luta",-23.60529993,-46.63039841,Assalto,SAUDE
1237,Mulher que atropelou jovem em sp será indiciada por homicídio doloso http://bit.ly/ouwxcr,-23.5562431,-46.6973896,Homicídio,ALTO DE PINHEIROS
1238,"Assalto neste momento com refém na loja da vivo no centro de angra

vítima da sociedade do pt. em são paulo, brazil https://t.co/pzz9rws8ub",-23.55,-46.6333,Assalto,SE
1239,"Jean pierre de melo souza*, 22 anos, foi preso na manhã de terça-feira (08) logo após participar de um assalto a agência do correios na cidade do conde, região metropolitana de joão pessoa. no confronto com a polícia… https://t.co/ytomd3mete",-23.576238,-46.751622,Assalto,RIO PEQUENO
1240,Pt | stigmabase —  mecânico é baleado ao reagir a assalto em luau lgbt no grande recife https://t.co/pry3ek5jc1,-23.51992251,-46.6809082,Assalto,BARRA FUNDA
1241,"""@g1: morador reage a assalto em mansão e mata criminoso em sp https://t.co/7htdybvpbw #g1 https://t.co/txalpdqb5i""boa notícia",-23.5873815,-46.6443238,Assalto,VILA MARIANA
1242,Que loucura! - assalto a ônibus do time do nbb tem tiro no teto e coronhada em americano via @uolesporte @uol  http://t.co/n17g1bmbs5,-23.5017719,-46.6794904,Assalto,LIMAO
1243,Tentativa de assalto 10 min dps q saio da prova é sacanagem namoral,-23.5765309,-46.6400524,Assalto,VILA MARIANA
1244,"@gotino_ a rua que aconteceu o assalto ontem na vila prudente é cesar cantú, fica uma travessa da r.oratório altura do 3300 no posto br",-23.57477906,-46.57924585,Assalto,AGUA RASA
1245,@vcnosptv  trailler..na rua do cromatismo sao paulo jd kagohara..trocaram as luzes dos poste e ficou um sem..e estar tendo muito assalto sos,-23.6914381,-46.762248,Assalto,JARDIM ANGELA
1246,"Tudo assalto com armas,roubaram o celular da leticia e da marina, quase mataram minhas amigas",-23.4923911,-46.6952305,Roubo,FREGUESIA DO O
1247,"@osvaldomitaum do cara q foi assalta a moça aqui na rua, mas ele assalto mais umas 3 pessoas",-23.49007476,-46.61749458,Assalto,SANTANA
1248,Rastreador de celular leva à prisão de suspeito de roubo em boate em sp http://t.co/qy5lukkq,-23.5489433,-46.6388182,Roubo,REPUBLICA
1249,#stigmabase | br —   homossexual sofre tentativa de homicídio em cruz das almas https://t.co/vuv7l8wcok,-23.56500988,-46.62666321,Homicídio,LIBERDADE
1250,#egaylity -  homossexual é assassinado com tiro na cabeça em bairro de guarabira - mais uma homicídio foi… https://t.co/nezcxyhior,-23.4922664,-46.66113496,Assédio,CASA VERDE
1251,#stigmabase | br —   homossexual sofre tentativa de homicídio em cruz das almas https://t.co/nyglnvkhts,-23.56500988,-46.62666321,Homicídio,LIBERDADE
1252,"Egaylity : #egaylity -  adolescente mata a pauladas um homossexual, ele chegou a rir ao confessar o homicídio - o… https://t.co/jsop2egw5i",-23.4922664,-46.66113496,Homicídio,CASA VERDE
1253,"Portal http://t.co/iqyqwd2h 
#sp pm reage a tentativa de homicídio e mata dois na zona leste de sp http://t.co/fbp5tbpo #r7",-23.5586765,-46.6177725,Homicídio,CAMBUCI
1254,"Policial militar feminina reage a tentativa de assalto e ainda corre atrás dos bandidos... em são paulo, brazil https://t.co/tj7y3avear",-23.55,-46.6333,Assalto,SE
1255,"Bônus da noite: quase ser assaltada na rua da minha casa, reagir ao assalto, polícia passar e ver, parar",-23.6165409,-46.6882904,Assalto,ITAIM BIBI
1256,"Assalto agora a tarde em uma loja de roupa aqui em camaragibe na frente do itaú em são paulo, brazil https://t.co/7ugnklqaff",-23.55,-46.6333,Assalto,SE
1257,Assalto na saída do estacionamento do shopping plaza sul #plazasul #shoppingplazasul #assalto… https://t.co/7g2p30y6hj,-23.61976571,-46.62696499,Assalto,CURSINO
1258,Passageira do uber é morta durante assalto no rio https://t.co/s8c0ermnu3 #sdv via @exame https://t.co/fwhqlassjz,-23.4932374,-46.6271061,Assalto,SANTANA
1259,"Egaylity : #egaylity -  mais um assalto violento no trajeto para a balada gay, agora em plena luz do dia -… https://t.co/lxdoh8cniy",-23.4922664,-46.66113496,Assalto,CASA VERDE
1260,Ontem amiga contando que roubaram o celular na av tancredo neves no semáforo. #violencia #assalto #inseguranca #sampa,-23.56847813,-46.64840634,Roubo,VILA MARIANA
1261,@pmesp acabei de ser testemunha de um assalto aqui na rua um casal em uma moto levou um celular de uma mulher com 3 crianças..,-23.5722372,-46.7568567,Assalto,RIO PEQUENO
1262,Eu não to acreditando que sofri uma tentativa de assalto e meu celular caiu no chão e trincou o vidro ):,-23.54641524,-46.63872962,Assalto,REPUBLICA
1263,Minha mãe me falando que tava na renner e tinha um pessoal roubando lá. eu tenho trauma a assalto mds #votefifthharmony #kca,-23.55132149,-46.55371462,Roubo,CARRAO
1264,"Deus livrou meus pais de um assalto a mão armada, os caras colocaram o revólver na cabeça da minha mãe.. #thanksgod",-23.6216006,-46.7205911,Roubo,VILA ANDRADE
1265,"Eram dois caras numa moto, tentaram um assalto pela janela, por duas vezes, não iríamos reagir, mas tivemos condições de escapar.",-23.56231352,-46.68148583,Assalto,PINHEIROS
1266,E esse assalto no bradesco rapaaaaaaaaz,-23.5485915,-46.6522463,Assalto,CONSOLACAO
1267,"Assalto em pleno metrô é triste. 11h20 da manhã, super movimentado e o trombadinha teve a cara de pau de pegar um celular da mão da vítima!",-23.55473997,-46.63459567,Assalto,SE
1268,Eu to cansado de toda vez que vou sair com a luiza ser vítima de assalto,-23.5015163,-46.5017658,Assalto,CANGAIBA
1269,"""@g1: bandidos pedem desculpa e desejam sorte aos passageiros após assalto http://t.co/louyhmjmit #g1 http://t.co/oa1alg8ao2""",-23.497657,-46.7249603,Assalto,PIRITUBA
1270,Caraio teve uns 3 assalto aqui na minha rua essa semana,-23.56820622,-46.53996349,Assalto,VILA FORMOSA
1271,"Dps q teve um assalto próximo a facul aquilo ta cheio de segurança, quero só ver",-23.73365962,-46.67808648,Assalto,GRAJAU
1272,Acabei de ver um assalto a um cara dentro de um carro e outro que tava a pé. realmente sp é um lugar bem seguro pra se morar,-23.6237112,-46.6281142,Assalto,CURSINO
1273,"Vítima de assalto a mão armada, obrigado são paulo.",-23.630658,-46.7133214,Assalto,SANTO AMARO
1274,Assalto rolando com refém tiro e gente morta aqui aí lado no banco santander  to bege,-23.5670941,-46.54390872,Assalto,VILA FORMOSA
1275,"To sem sono, dpois da tentativa de assalto que sofri :x",-23.5746898,-46.6076688,Assalto,IPIRANGA
1276,Praça da república. local onde sofri minha primeira  tentativa de assalto... onde pensei em ser… http://t.co/3fhqy4f3lr,-23.54379845,-46.64331436,Assalto,REPUBLICA
1277,Juro que a tentativa de assalto q eu a thata e o ita sofremos ontem me deixou mt assustada.. to tensa com tudo agr,-23.58440579,-46.74152303,Assalto,BUTANTA
1278,"Estava no shopping tatuape, teve assalto lá, até agora meu coração ta a mil!!!",-23.50704895,-46.56943273,Assalto,VILA MARIA
1279,“@terranoticiasbr: pm de folga vê assalto e mata ladrão na zona leste de #sp http://t.co/b7fl82rovd #terrapolicial”parabéns @pmesp,-23.56099326,-46.66990182,Assalto,JARDIM PAULISTA
1280,Qtos serão necessários?“@jornaloglobo: morre dentista queimado durante assalto em consultório no interior de sp. http://t.co/srwvxtuga9”,-23.50388948,-46.62830272,Assalto,SANTANA
1281,“@jornaloglobo: vítima atropela ladrão após assalto em bairro nobre de são paulo. http://t.co/24fhctjbwv chupa assaltante !,-23.56119568,-46.66997875,Assalto,JARDIM PAULISTA
1282,"“@portalr7: idoso de 67 anos reage a assalto e mata bandido a machadadas dentro de casa http://t.co/xvbgqhkbc0 #r7”
já vi esta história!",-23.6319909,-46.64139632,Assalto,JABAQUARA
1283,“@e_band: policiais são vítimas de tentativas de assalto em sp http://t.co/p5ywy9n2mh”-parabéns ao tira q matou o ladrão!!,-23.45673856,-46.62724863,Assalto,TREMEMBE
1284,Homem é morto em tentativa de assalto a pm em itaquaquecetuba na grande sp http://t.co/ut1n2ad6 #uol,-23.54752639,-46.61851056,Assalto,BRAS
1285,"Http://t.co/sp3eejqt: um homem morreu baleado na noite desta segunda-feira (22) em candelária, bairro da zona sul de... http://t.co/uiy3mcww",-23.55902666,-46.64960937,Outros,BELA VISTA
1286,#apitoamigo rt“@thiagogavioes: assalto no pacaembú.”,-23.45244748,-46.61477473,Assalto,TREMEMBE
1287,"""@estadao: idosa de 92 anos reage a assalto e afugenta ladrão com tamancadas http://t.co/q7t249l8s6""kkkkkkkkkk tive q rir!!!!",-23.6604376,-46.6515308,Assalto,JABAQUARA
1288,“@gizmodobr: samsung em campinas (sp) é assaltada. ladrões levam r$ 50 mi em smartphones e tablets: http://t.co/j7fot6v2ea” #eaigeraldo?,-23.56440854,-46.65481775,Assalto,JARDIM PAULISTA
1289,"@sbtjornalismo tentativa de assalto na vila são francisco zona leste de são paulo, parece q um morreu. tem helicóptero e muita policia",-23.5187896,-46.4873765,Assalto,PONTE RASA
1290,Cafe da manhã seguidp de assalto :( (@ paneria) http://t.co/fxuxez5mqh,-23.614841,-46.697646,Assalto,ITAIM BIBI
1291,"Posso afirmar com toda a certeza que ontem entrei pra estatística,fui vítima de um assalto onde reagi… http://t.co/m9uccqzw6e",-23.59186158,-46.68494372,Assalto,ITAIM BIBI
1292,Só falta usarem helicoptero: bandidos fecham rua com ônibus em tentativa de assalto a banco em sp http://t.co/baymzqjzra,-23.56503737,-46.65201579,Assalto,BELA VISTA
1293,"Dia 28/01/14 perdi um amigo provavelmente vítima de assalto no rodoanel por volta das 23:40 ,próximo ao.pq são rafael,tomem cuidado ao passa",-23.5328357,-46.4574151,Assalto,ITAQUERA
1294,"Meu namorado foi assalto, pqp -.-",-23.67541993,-46.74902215,Assalto,JARDIM SAO LUIS
1295,Mataram um moleque boliviano de cinco anos com um tiro na cabeça durante um assalto em são paulo. mundo filha da puta !!!,-23.5609511,-46.5947437,Assalto,MOOCA
1296,"Acabei de passar por ai, dei sorte!!! rt:""@tiagoleifert: acabei de ver um assalto na av nove de julho. apenas mais um.""",-23.50935764,-46.60155219,Assalto,VILA GUILHERME
1297,@boechatbandnews @monicawaldvogel  a mae de um amigo foi vitima assalto sequestro relampago. estao ha 3h tentando fazer bo na dp campo belo,-23.56740041,-46.63709828,Assalto,LIBERDADE
1298,Infelizmente o #brasil é um país de merda. tomei uma tijolada ontem numa tentativa de assalto na… http://t.co/s8mzjcty7s,-23.50167934,-46.70128595,Assalto,FREGUESIA DO O
1299,“@estadao: sp: filha do vice-governador é vítima de assalto: http://t.co/omsntoyyh5” :d,-23.63264034,-46.70631961,Assalto,SANTO AMARO
1300,"Menos 2! ""@portalr7: #sp dupla morre em tentativa de assalto no morumbi http://t.co/q5yzinje #r7""",-23.5005116,-46.4597985,Assalto,VILA JACUI
1301,Eu nao preciso nem falar ne? rt@portalr7: #sp vítima de tentativa de assalto é esfaqueada na vila maria http://t.co/poxmtswf #r7,-23.56086195,-46.59529637,Outros,MOOCA
1302,Aeeeeeeeeee rt @estadao vítima reage a assalto e mata criminoso em são paulo: http://t.co/kcc72wma,-23.60670942,-46.63737215,Assalto,SAUDE
1303,“@tiagoleifert: acabei de ver um assalto na av nove de julho. apenas mais um.” lamentável...,-23.66973094,-46.75975415,Assalto,JARDIM SAO LUIS
1304,#herói “@ultimosegundo: #sp homem vê assalto em cruzamento e mata dois bandidos na zona sul http://t.co/pv9pdiue”,-23.49854236,-46.6803112,Assalto,LIMAO
1305,@marthagiorgi : @leisecasp assalto na av sto amaro. pedestres quebrando vidros,-23.59016486,-46.67309112,Outros,ITAIM BIBI
1306,@jhoje @vcnosptv geraldoalckmin_ @lualckmin_  urgente ! criança baleada na boca em assalto  guarulhos  sem atendimento no hospital mandaqui,-23.54111885,-46.49049665,Assalto,ARTUR ALVIM
1307,Advogado é baleado em tentativa de assalto na zona sul de sp http://t.co/61dtyf2r,-23.65,-46.7,Assalto,SANTO AMARO
1308,Criminosos fogem após assalto em empresa na zona oeste de sp http://t.co/bfuoenxr,-23.53861,-46.682603,Assalto,PERDIZES
1309,Criminosos agrediram deputado estadual e mulher dele durante assalto http://t.co/p9qfbdx,-23.59619,-46.704343,Assalto,MORUMBI
1310,Bombeiro é morto na frente dos filhos ao reagir a assalto em sp http://t.co/kyiw3ur,-23.6522222,-46.6463889,Assalto,JABAQUARA
1311,"""a polícia mandou a ambulância que ia levar meu filho voltar.
não é operação, é extermínio, invasão.
meu filho ontem perdeu o baço, os rins, os estilhaços… https://t.co/gr3kbd0wer",-23.45982248,-46.68062768,Outros,BRASILANDIA
1312,"Foda esse assalto num albergue carioca, puta vergonha do brasil caraio http://t.co/ikm4q0ce",-23.5282032,-46.6942464,Assalto,LAPA
1313,Assalto na porta do café. levaram o laptop de uma garota. cuidado genthy (@ cafeteria biscoito fino) http://4sq.com/mt2ivc,-23.544071,-46.648742,Assalto,CONSOLACAO
1314,Acabei de sofrer uma tentativa de assalto. arma de madeira é foda. pm proibiu minhas fotos...,-23.662342,-46.6744155,Assalto,CIDADE ADEMAR
1315,"@ancalado @vcdesenhos eu to na rua quase sofri um assalto agora, kkkkk",-23.55563493,-46.6391245,Assalto,REPUBLICA
1316,Caminhoneiros são vítimas de tentativa de assalto na dutra em sp http://t.co/agcbrool,-23.5861111,-46.635,Assalto,VILA MARIANA
1317,Ator vítima de assalto diz ter sido aconselhado a mudar do morumbi http://t.co/yuwyff6u,-23.59619,-46.704343,Assalto,MORUMBI
1318,Presidente da rosas de ouro é baleada durante assalto em sp http://bit.ly/mlyypz,-23.5489433,-46.6388182,Assalto,REPUBLICA
1319,Vítima é baleada em tentativa de assalto na zona norte de sp http://bit.ly/irq7qq,-23.4833333,-46.6998611,Assalto,FREGUESIA DO O
1320,Vítima de tentativa de assalto aciona a pm e suspeitos são presos em sp http://t.co/c5nljyas,-23.53861,-46.682603,Assalto,PERDIZES
1321,Caminhoneiros são vítimas de tentativa de assalto na dutra em sp http://t.co/jcoqp6j0,-23.5861111,-46.635,Assalto,VILA MARIANA
